,extension,id,plane_tags,tags
153,jpg,154,"…ハッキリ言います。これ以上私に近づかないで下さい…！,古味直志,『ニセコイ』,（小野寺小春）","…ハッキリ言います。これ以上私に近づかないで下さい…！,古味直志,『ニセコイ』,（小野寺小春）"
154,jpg,155,"うるせーな、色々あんだよ,森田まさのり,『べしゃり暮らし』,（上妻圭右）","うるせーな、色々あんだよ,森田まさのり,『べしゃり暮らし』,（上妻圭右）"
155,jpg,156,"目に…ゴミ…。ゴミ許すまじ・・・。,荒井チェリー,『未確認で進行形』,（三峰白夜）","目に…ゴミ…。ゴミ許すまじ・・・。,荒井チェリー,『未確認で進行形』,（三峰白夜）"
156,jpg,157,"バシィ！！,古味直志,『ニセコイ』,（桐崎千棘＆一条楽）","バシィ！！,古味直志,『ニセコイ』,（桐崎千棘＆一条楽）"
157,jpg,158,"ピシィィ,附田祐斗×佐伯俊,『食戟のソーマ』,（薙切えりな）","ピシィィ,附田祐斗×佐伯俊,『食戟のソーマ』,（薙切えりな）"
158,jpg,159,は、はめやがったな～っ！,は、はめやがったな～っ！
159,jpg,160,"ハシャギすぎだろオッサン,吉崎観音,『ケロロ軍曹』,（アンゴル＝モア）","ハシャギすぎだろオッサン,吉崎観音,『ケロロ軍曹』,（アンゴル＝モア）"
160,jpg,161,"バカヤロウ！！,久保ミツロウ,『アゲイン!!』,（宇佐美良子）","バカヤロウ！！,久保ミツロウ,『アゲイン!!』,（宇佐美良子）"
161,jpg,162,"ばっ・・・・・・・・・かじゃないの？,あっと,『のんのんびより』,（越谷小鞠）","ばっ・・・・・・・・・かじゃないの？,あっと,『のんのんびより』,（越谷小鞠）"
162,jpg,163,"バカじゃないの？,佳月玲茅,『やはり俺の青春ラブコメはまちがっている。-妄言録-』,（川崎沙希）","バカじゃないの？,佳月玲茅,『やはり俺の青春ラブコメはまちがっている。-妄言録-』,（川崎沙希）"
163,jpg,164,"・・・・・・・,久保ミツロウ,『アゲイン!!』,（藤枝暁）","・・・・・・・,久保ミツロウ,『アゲイン!!』,（藤枝暁）"
164,jpg,165,"はー？なにさまですか？,あずまきよひこ,『よつばと！』,（小岩井よつば）","はー？なにさまですか？,あずまきよひこ,『よつばと！』,（小岩井よつば）"
165,jpg,166,"・・・は？,押見修造,『惡の華』,（佐伯奈々子）","・・・は？,押見修造,『惡の華』,（佐伯奈々子）"
166,jpg,167,"は？何言ってんの？,冨樫義博,『HUNTER×HUNTER』,（パーム＝シベリア）","は？何言ってんの？,冨樫義博,『HUNTER×HUNTER』,（パーム＝シベリア）"
167,jpg,168,"ぬー・・・,小花美穂,『こどものおもちゃ』,（倉田紗南）","ぬー・・・,小花美穂,『こどものおもちゃ』,（倉田紗南）"
168,jpg,169,"なんてつめたいやつだ！,藤子・F・不二雄,『ドラえもん』,（ドラえもん）","なんてつめたいやつだ！,藤子・F・不二雄,『ドラえもん』,（ドラえもん）"
169,jpg,170,"なんだか腹立つ！,タスクオーナ,『氷菓』,（伊原摩耶花）","なんだか腹立つ！,タスクオーナ,『氷菓』,（伊原摩耶花）"
170,jpg,171,"ボガァッ（殴,ヒロユキ,『マンガ家さんとアシスタントさんと』,（音砂みはり＆愛徒勇気）","ボガァッ（殴,ヒロユキ,『マンガ家さんとアシスタントさんと』,（音砂みはり＆愛徒勇気）"
171,jpg,172,"その態度なんだゴラァ、ぶっとばすぞてめー,宮原るり,『恋愛ラボ』,（倉橋莉子）","その態度なんだゴラァ、ぶっとばすぞてめー,宮原るり,『恋愛ラボ』,（倉橋莉子）"
172,jpg,173,"…ボク…怒っちゃうよ…？,小花美穂,『こどものおもちゃ』,（剛くん）","…ボク…怒っちゃうよ…？,小花美穂,『こどものおもちゃ』,（剛くん）"
173,jpg,174,"はあ？何言ってんですかあなた,古味直志,『ニセコイ』,（小野寺小春）","はあ？何言ってんですかあなた,古味直志,『ニセコイ』,（小野寺小春）"
174,jpg,175,"何て日だ!!!,篠原健太,『SKET,DANCE』,（バイキング小峠）","何て日だ!!!,篠原健太,『SKET,DANCE』,（バイキング小峠）"
175,jpg,176,俺をバカにしとるんか!!?,俺をバカにしとるんか!!?
176,jpg,177,"嘘だッッ！！！,鈴羅木かりん,『ひぐらしのなく頃に,鬼隠し編』,（竜宮レナ）","嘘だッッ！！！,鈴羅木かりん,『ひぐらしのなく頃に,鬼隠し編』,（竜宮レナ）"
177,jpg,178,"なっ・・・・・・！？,鈴見敦,『東京レイヴンズ』,（土御門夏目）","なっ・・・・・・！？,鈴見敦,『東京レイヴンズ』,（土御門夏目）"
178,jpg,179,"あーゆーリア充をほっとけるほど、俺は人間が出来とらんのだよ,倉石ユウ,『我妻さんは俺のヨメ』,（伊東志郎）","あーゆーリア充をほっとけるほど、俺は人間が出来とらんのだよ,倉石ユウ,『我妻さんは俺のヨメ』,（伊東志郎）"
179,jpg,180,"よけいな手出しは無用━━━っ!!,氏家ト全,『生徒会役員共』,（萩村スズ）","よけいな手出しは無用━━━っ!!,氏家ト全,『生徒会役員共』,（萩村スズ）"
180,jpg,181,"…よく聞こえなかったな～…,古味直志,『ニセコイ』,（桐崎千棘）","…よく聞こえなかったな～…,古味直志,『ニセコイ』,（桐崎千棘）"
181,jpg,182,"やる気がない奴は帰れ！！,久保ミツロウ,『アゲイン!!』,（宇佐美良子）","やる気がない奴は帰れ！！,久保ミツロウ,『アゲイン!!』,（宇佐美良子）"
182,jpg,183,もう男なんて信じない,もう男なんて信じない
183,jpg,184,"このやろう…もう我慢ならねぇーっ!!!,うすた京介,『ピューと吹く！ジャガー』,（ハマー/浜渡浩満）","このやろう…もう我慢ならねぇーっ!!!,うすた京介,『ピューと吹く！ジャガー』,（ハマー/浜渡浩満）"
184,jpg,185,"もういい・・・・・帰れ・・・・・・,さいとう・たかを,『ゴルゴ13』,（デューク東郷）","もういい・・・・・帰れ・・・・・・,さいとう・たかを,『ゴルゴ13』,（デューク東郷）"
185,jpg,186,"・・・・・・めっ！,荒井チェリー,『未確認で進行形』,（三峰白夜＆夜ノ森小紅）","・・・・・・めっ！,荒井チェリー,『未確認で進行形』,（三峰白夜＆夜ノ森小紅）"
186,jpg,187,"ムカツク。マジデムカツク。,西森博之,『お茶にごす。』,（浅川夏帆）","ムカツク。マジデムカツク。,西森博之,『お茶にごす。』,（浅川夏帆）"
187,jpg,188,"前歯全部折ってやる！,貞本義行,『新世紀エヴァンゲリオン』,（碇シンジ）","前歯全部折ってやる！,貞本義行,『新世紀エヴァンゲリオン』,（碇シンジ）"
188,jpg,189,"おまえはもう、あやまってもゆるさないぞ…,鳥山明,『ドラゴンボール』,（超サイヤ人孫悟空）","おまえはもう、あやまってもゆるさないぞ…,鳥山明,『ドラゴンボール』,（超サイヤ人孫悟空）"
189,jpg,190,私をバカにしているのね,私をバカにしているのね
190,jpg,191,あン！？俺に逆らってタダで済むと思うなよ・・・？,あン！？俺に逆らってタダで済むと思うなよ・・・？
191,jpg,192,今・・・なんて・・・？,今・・・なんて・・・？
192,jpg,193,"腰抜かすほど、叱ったる,佐野菜見,『坂本ですが？』,（角田先生）","腰抜かすほど、叱ったる,佐野菜見,『坂本ですが？』,（角田先生）"
193,jpg,194,"くうきよめ！！,あずまきよひこ,『よつばと！』,（小岩井よつば）","くうきよめ！！,あずまきよひこ,『よつばと！』,（小岩井よつば）"
194,jpg,195,"許せない…！,美内すずえ,『ガラスの仮面』","許せない…！,美内すずえ,『ガラスの仮面』"
195,jpg,196,"…私に寄るな触るな話しかけるな！！,古味直志,『ニセコイ』,（鶫誠士郎）","…私に寄るな触るな話しかけるな！！,古味直志,『ニセコイ』,（鶫誠士郎）"
196,jpg,197,"許されるかー！！,ぷよ,『長門有希ちゃんの消失』,（朝倉涼子）","許されるかー！！,ぷよ,『長門有希ちゃんの消失』,（朝倉涼子）"
197,jpg,198,"休憩したら殺すぞ,大武政夫,『ヒナまつり』,（新田義史）","休憩したら殺すぞ,大武政夫,『ヒナまつり』,（新田義史）"
198,jpg,199,"貴様には失望した。もう何もしなくていいぞ,暁月あきら,『めだかボックス』,（黒神めだか）","貴様には失望した。もう何もしなくていいぞ,暁月あきら,『めだかボックス』,（黒神めだか）"
199,jpg,200,帰れ！！,帰れ！！
200,jpg,201,"バカヤロウ！20文字以内で簡潔にまとめて出直してこい！,ONE×村田雄介,『ワンパンマン』,（サイタマ）","バカヤロウ！20文字以内で簡潔にまとめて出直してこい！,ONE×村田雄介,『ワンパンマン』,（サイタマ）"
201,jpg,202,外道～！！,外道～！！
202,jpg,203,加減しろ莫迦！,加減しろ莫迦！
203,jpg,204,"……またかよ,大武政夫,『ヒナまつり』,（新田美佳）","……またかよ,大武政夫,『ヒナまつり』,（新田美佳）"
204,jpg,205,"お前には身体のどこかの骨がアロエゼリーになる呪いをかけておいた,宮原るり,『僕らはみんな河合荘』,（錦野麻弓）","お前には身体のどこかの骨がアロエゼリーになる呪いをかけておいた,宮原るり,『僕らはみんな河合荘』,（錦野麻弓）"
205,jpg,206,"お…女の子をっ…拳で殴りたいと思ったのは初めてだ…よ！,桂正和,『Is』,（瀬戸一貴）","お…女の子をっ…拳で殴りたいと思ったのは初めてだ…よ！,桂正和,『Is』,（瀬戸一貴）"
206,jpg,207,"軟弱者!!,あずまきよひこ,『あずまんが大王』","軟弱者!!,あずまきよひこ,『あずまんが大王』"
207,jpg,208,"ああ、なにかしら湧き上がるこの感情はギラギラと胸を焦がす殺意にも似たこの感情は,ひろやまひろし,『Fate/kaleid,liner,プリズマ☆イリヤ,ツヴァイ!』,（遠坂凛）","ああ、なにかしら湧き上がるこの感情はギラギラと胸を焦がす殺意にも似たこの感情は,ひろやまひろし,『Fate/kaleid,liner,プリズマ☆イリヤ,ツヴァイ!』,（遠坂凛）"
208,jpg,209,"…抵抗するな。いいな,古味直志,『ニセコイ』,（鶫誠士郎）","…抵抗するな。いいな,古味直志,『ニセコイ』,（鶫誠士郎）"
209,jpg,210,"超ウゼェー!!!,宮原るり,『僕らはみんな河合荘』,（錦野麻弓）","超ウゼェー!!!,宮原るり,『僕らはみんな河合荘』,（錦野麻弓）"
210,jpg,211,"超うざい……,末次由紀,『ちはやふる』（花野菫）","超うざい……,末次由紀,『ちはやふる』（花野菫）"
211,jpg,212,調子に乗るな,調子に乗るな
212,jpg,213,…調教が必要のようね…,…調教が必要のようね…
213,jpg,214,"誰だよてめーは。いきなり現れて好き勝手言ってんじゃねーぞ,八木教広,『CLAYMORE』","誰だよてめーは。いきなり現れて好き勝手言ってんじゃねーぞ,八木教広,『CLAYMORE』"
214,jpg,215,"「話しかけんな」って言ったハズだけど？,古味直志,『ニセコイ』,（桐崎千棘）","「話しかけんな」って言ったハズだけど？,古味直志,『ニセコイ』,（桐崎千棘）"
215,jpg,216,今……誰か俺を笑ったか？,今……誰か俺を笑ったか？
216,jpg,217,"今日はもう早退します！,ひろやまひろし,『Fate/kaleid,liner,プリズマ☆イリヤ,ツヴァイ!』,（イリヤ）","今日はもう早退します！,ひろやまひろし,『Fate/kaleid,liner,プリズマ☆イリヤ,ツヴァイ!』,（イリヤ）"
217,jpg,218,"お前水槽のコケとか好きそう。前世石巻貝じゃね？,宮原るり,『恋愛ラボ』,（水嶋沙依理）","お前水槽のコケとか好きそう。前世石巻貝じゃね？,宮原るり,『恋愛ラボ』,（水嶋沙依理）"
218,jpg,219,"……許さへん。じぇったい許さへん…！,いたち,『僕は友達が少ない』,（羽瀬川小鳩）","……許さへん。じぇったい許さへん…！,いたち,『僕は友達が少ない』,（羽瀬川小鳩）"
219,jpg,220,"ちっ…粋ったガキの多い事やわ…,附田祐斗×佐伯俊,『食戟のソーマ』,（中百舌鳥きぬ）","ちっ…粋ったガキの多い事やわ…,附田祐斗×佐伯俊,『食戟のソーマ』,（中百舌鳥きぬ）"
220,jpg,221,"ふふふ……まったく人をイライラさせるのがうまいやつらだ……,鳥山明,『ドラゴンボール』,（フリーザ）","ふふふ……まったく人をイライラさせるのがうまいやつらだ……,鳥山明,『ドラゴンボール』,（フリーザ）"
221,jpg,222,"真面目にやれ!!!,椿いづみ,『月刊少女野崎くん』,（佐倉千代）","真面目にやれ!!!,椿いづみ,『月刊少女野崎くん』,（佐倉千代）"
222,jpg,223,"少し黙れ,冨樫義博,『HUNTER×HUNTER』,（クロロ＝ルシルフル）","少し黙れ,冨樫義博,『HUNTER×HUNTER』,（クロロ＝ルシルフル）"
223,jpg,224,"にどとくんな!!,あずまきよひこ,『よつばと！』,（小岩井よつば）","にどとくんな!!,あずまきよひこ,『よつばと！』,（小岩井よつば）"
224,jpg,225,"腹の底から怒りがわきあがってくる！,美内すずえ,『ガラスの仮面』,（月影千草）","腹の底から怒りがわきあがってくる！,美内すずえ,『ガラスの仮面』,（月影千草）"
225,jpg,226,"余計な事は言わないで下さい,大武政夫,『ヒナまつり』,（三嶋瞳）","余計な事は言わないで下さい,大武政夫,『ヒナまつり』,（三嶋瞳）"
